Source,Target,combined_score
NDUFAB1,NDUFS3,0.999
NDUFAB1,SDHA,0.637
NDUFAB1,UQCRC2,0.971
NDUFAB1,NDUFB10,0.999
NDUFAB1,SOD1,0.437
NDUFAB1,PSMA5,0.459
NDUFAB1,NDUFS6,0.999
NDUFAB1,NDUFB9,0.999
NDUFAB1,NDUFC2,0.999
NDUFAB1,NDUFS4,0.999
NDUFAB1,NDUFB8,0.999
NDUFAB1,UQCRFS1,0.995
NDUFAB1,UQCRH,0.976
NDUFAB1,NDUFS8,0.999
NDUFAB1,NDUFV2,0.999
NDUFAB1,UQCR10,0.981
NDUFAB1,NDUFV3,0.999
NDUFAB1,SDHC,0.504
NDUFAB1,NDUFS2,0.999
NDUFAB1,NDUFS5,0.999
NDUFAB1,PINK1,0.65
NDUFAB1,SDHB,0.651
NDUFAB1,SDHD,0.588
NDUFAB1,UQCRQ,0.972
NDUFAB1,NDUFB6,0.999
NDUFAB1,PSMD14,0.51
NDUFAB1,NDUFS1,0.999
NDUFAB1,NDUFB3,0.999
NDUFAB1,NDUFB2,0.999
NDUFAB1,UQCRB,0.975
NDUFAB1,NDUFC1,0.999
NDUFAB1,UQCRHL,0.704
NDUFAB1,UQCR11,0.929
NDUFAB1,NDUFV1,0.999
NDUFAB1,NDUFB1,0.999
NDUFB1,NDUFB4,0.999
NDUFB1,UQCRC1,0.893
NDUFB1,NDUFB7,0.998
NDUFB1,NDUFS7,0.996
NDUFB1,TARDBP,0.657
NDUFB1,NDUFB5,0.999
NDUFB1,NDUFS3,0.998
NDUFB1,SDHA,0.406
NDUFB1,UQCRC2,0.902
NDUFB1,NDUFB10,0.999
NDUFB1,NDUFS6,0.998
NDUFB1,NDUFB9,0.998
NDUFB1,NDUFC2,0.999
NDUFB1,NDUFS4,0.996
NDUFB1,NDUFB8,0.995
NDUFB1,UQCRFS1,0.925
NDUFB1,UQCRH,0.934
NDUFB1,NDUFS8,0.995
NDUFB1,NDUFV2,0.998
NDUFB1,UQCR10,0.966
NDUFB1,NDUFV3,0.997
NDUFB1,NDUFS2,0.996
NDUFB1,NDUFS5,0.998
NDUFB1,PINK1,0.65
NDUFB1,SDHB,0.626
NDUFB1,UQCRQ,0.94
NDUFB1,NDUFB6,0.999
NDUFB1,NDUFS1,0.996
NDUFB1,NDUFB3,0.999
NDUFB1,NDUFB2,0.998
NDUFB1,UQCRB,0.96
NDUFB1,NDUFC1,0.995
NDUFB1,UQCR11,0.961
NDUFB1,NDUFV1,0.995
NDUFB10,NDUFB4,0.999
NDUFB10,UQCRC1,0.986
NDUFB10,NDUFB7,0.999
NDUFB10,NDUFS7,0.999
NDUFB10,TARDBP,0.654
NDUFB10,NDUFB5,0.999
NDUFB10,NDUFS3,0.999
NDUFB10,SDHA,0.538
NDUFB10,UQCRC2,0.968
NDUFB10,PSMC5,0.42
NDUFB10,VDAC1,0.468
NDUFB10,PINK1,0.684
NDUFB10,SDHC,0.689
NDUFB10,SDHD,0.724
NDUFB10,SDHB,0.848
NDUFB10,UQCRHL,0.909
NDUFB10,UQCRQ,0.974
NDUFB10,UQCR11,0.983
NDUFB10,UQCRFS1,0.989
NDUFB10,UQCRH,0.99
NDUFB10,UQCRB,0.994
NDUFB10,UQCR10,0.996
NDUFB10,NDUFC1,0.997
NDUFB10,NDUFV3,0.999
NDUFB10,NDUFS2,0.999
NDUFB10,NDUFS5,0.999
NDUFB10,NDUFS8,0.999
NDUFB10,NDUFB6,0.999
NDUFB10,NDUFS4,0.999
NDUFB10,NDUFB9,0.999
NDUFB10,NDUFV1,0.999
NDUFB10,NDUFB2,0.999
NDUFB10,NDUFB8,0.999
NDUFB10,NDUFS6,0.999
NDUFB10,NDUFV2,0.999
NDUFB10,NDUFS1,0.999
NDUFB10,NDUFB3,0.999
NDUFB10,NDUFC2,0.999
NDUFB2,NDUFB4,0.999
NDUFB2,UQCRC1,0.866
NDUFB2,NDUFB7,0.999
NDUFB2,NDUFS7,0.996
NDUFB2,TARDBP,0.65
NDUFB2,NDUFB5,0.998
NDUFB2,NDUFS3,0.996
NDUFB2,UQCRC2,0.86
NDUFB2,NDUFS6,0.997
NDUFB2,NDUFB9,0.999
NDUFB2,NDUFC2,0.996
NDUFB2,NDUFS4,0.996
NDUFB2,NDUFB8,0.999
NDUFB2,UQCRFS1,0.88
NDUFB2,UQCRH,0.905
NDUFB2,NDUFS8,0.996
NDUFB2,NDUFV2,0.997
NDUFB2,UQCR10,0.925
NDUFB2,NDUFV3,0.998
NDUFB2,NDUFS2,0.996
NDUFB2,NDUFS5,0.995
NDUFB2,PINK1,0.674
NDUFB2,UQCRQ,0.956
NDUFB2,NDUFB6,0.997
NDUFB2,NDUFS1,0.995
NDUFB2,NDUFB3,0.999
NDUFB2,UQCRB,0.913
NDUFB2,UQCR11,0.937
NDUFB2,NDUFV1,0.996
NDUFB2,NDUFC1,0.998
NDUFB3,PSMA4,0.439
NDUFB3,NDUFB4,0.999
NDUFB3,UQCRC1,0.94
NDUFB3,NDUFB7,0.999
NDUFB3,NDUFS7,0.999
NDUFB3,TARDBP,0.652
NDUFB3,NDUFB5,0.999
NDUFB3,NDUFS3,0.999
NDUFB3,SDHA,0.541
NDUFB3,UQCRC2,0.96
NDUFB3,NDUFS6,0.999
NDUFB3,NDUFB9,0.999
NDUFB3,NDUFC2,0.999
NDUFB3,NDUFS4,0.999
NDUFB3,NDUFB8,0.999
NDUFB3,UQCRFS1,0.98
NDUFB3,UQCRH,0.974
NDUFB3,NDUFS8,0.999
NDUFB3,NDUFV2,0.999
NDUFB3,UQCR10,0.98
NDUFB3,NDUFV3,0.999
NDUFB3,SDHC,0.638
NDUFB3,NDUFS2,0.999
NDUFB3,NDUFS5,0.999
NDUFB3,PINK1,0.671
NDUFB3,SDHB,0.762
NDUFB3,SDHD,0.577
NDUFB3,UQCRQ,0.985
NDUFB3,NDUFB6,0.999
NDUFB3,NDUFS1,0.999
NDUFB3,UQCRHL,0.732
NDUFB3,UQCR11,0.959
NDUFB3,UQCRB,0.981
NDUFB3,NDUFC1,0.999
NDUFB3,NDUFV1,0.999
NDUFB4,VDAC1,0.417
NDUFB4,SDHA,0.454
NDUFB4,UQCRHL,0.534
NDUFB4,TARDBP,0.659
NDUFB4,SDHB,0.687
NDUFB4,PINK1,0.691
NDUFB4,SDHC,0.706
NDUFB4,SDHD,0.806
NDUFB4,UQCRC2,0.951
NDUFB4,UQCRH,0.952
NDUFB4,UQCRC1,0.967
NDUFB4,UQCR11,0.975
NDUFB4,UQCRFS1,0.98
NDUFB4,UQCR10,0.994
NDUFB4,UQCRB,0.995
NDUFB4,UQCRQ,0.997
NDUFB4,NDUFB5,0.999
NDUFB4,NDUFC2,0.999
NDUFB4,NDUFS1,0.999
NDUFB4,NDUFV2,0.999
NDUFB4,NDUFC1,0.999
NDUFB4,NDUFB8,0.999
NDUFB4,NDUFS6,0.999
NDUFB4,NDUFS3,0.999
NDUFB4,NDUFV1,0.999
NDUFB4,NDUFB9,0.999
NDUFB4,NDUFB7,0.999
NDUFB4,NDUFS4,0.999
NDUFB4,NDUFS7,0.999
NDUFB4,NDUFB6,0.999
NDUFB4,NDUFS8,0.999
NDUFB4,NDUFS5,0.999
NDUFB4,NDUFS2,0.999
NDUFB4,NDUFV3,0.999
NDUFB5,UQCRC1,0.967
NDUFB5,NDUFB7,0.999
NDUFB5,PSMA3,0.701
NDUFB5,NDUFS7,0.999
NDUFB5,TARDBP,0.664
NDUFB5,SDHA,0.429
NDUFB5,PINK1,0.694
NDUFB5,UQCRHL,0.762
NDUFB5,SDHB,0.824
NDUFB5,SDHC,0.825
NDUFB5,SDHD,0.934
NDUFB5,UQCR11,0.958
NDUFB5,UQCRC2,0.976
NDUFB5,UQCRH,0.978
NDUFB5,UQCRFS1,0.979
NDUFB5,UQCRQ,0.983
NDUFB5,UQCRB,0.985
NDUFB5,UQCR10,0.987
NDUFB5,NDUFS5,0.999
NDUFB5,NDUFS2,0.999
NDUFB5,NDUFV3,0.999
NDUFB5,NDUFB6,0.999
NDUFB5,NDUFS8,0.999
NDUFB5,NDUFS4,0.999
NDUFB5,NDUFV1,0.999
NDUFB5,NDUFS3,0.999
NDUFB5,NDUFB9,0.999
NDUFB5,NDUFS6,0.999
NDUFB5,NDUFB8,0.999
NDUFB5,NDUFV2,0.999
NDUFB5,NDUFS1,0.999
NDUFB5,NDUFC1,0.999
NDUFB5,NDUFC2,0.999
NDUFB6,UQCRC1,0.945
NDUFB6,NDUFB7,0.999
NDUFB6,NDUFS7,0.999
NDUFB6,TARDBP,0.666
NDUFB6,NDUFS3,0.999
NDUFB6,SDHA,0.657
NDUFB6,UQCRC2,0.955
NDUFB6,NDUFS6,0.999
NDUFB6,NDUFB9,0.999
NDUFB6,NDUFC2,0.999
NDUFB6,NDUFS4,0.999
NDUFB6,NDUFB8,0.999
NDUFB6,UQCRFS1,0.985
NDUFB6,UQCRH,0.956
NDUFB6,NDUFS8,0.999
NDUFB6,NDUFV2,0.999
NDUFB6,UQCR10,0.983
NDUFB6,NDUFV3,0.999
NDUFB6,SDHC,0.831
NDUFB6,NDUFS2,0.999
NDUFB6,NDUFS5,0.999
NDUFB6,PINK1,0.683
NDUFB6,SDHB,0.859
NDUFB6,SDHD,0.804
NDUFB6,UQCRQ,0.988
NDUFB6,VDAC1,0.465
NDUFB6,UQCRHL,0.585
NDUFB6,UQCR11,0.963
NDUFB6,UQCRB,0.988
NDUFB6,NDUFC1,0.998
NDUFB6,NDUFV1,0.999
NDUFB6,NDUFS1,0.999
NDUFB7,UQCRC1,0.991
NDUFB7,PSMB6,0.445
NDUFB7,SDHA,0.53
NDUFB7,TARDBP,0.656
NDUFB7,PINK1,0.669
NDUFB7,SDHD,0.732
NDUFB7,SDHC,0.775
NDUFB7,SDHB,0.865
NDUFB7,UQCRHL,0.926
NDUFB7,UQCRC2,0.963
NDUFB7,UQCRB,0.994
NDUFB7,UQCRFS1,0.996
NDUFB7,UQCRH,0.997
NDUFB7,UQCR11,0.997
NDUFB7,UQCR10,0.998
NDUFB7,NDUFC1,0.998
NDUFB7,NDUFS4,0.999
NDUFB7,NDUFB9,0.999
NDUFB7,NDUFS3,0.999
NDUFB7,NDUFV1,0.999
NDUFB7,NDUFV3,0.999
NDUFB7,NDUFS2,0.999
NDUFB7,NDUFS5,0.999
NDUFB7,NDUFS8,0.999
NDUFB7,NDUFS7,0.999
NDUFB7,NDUFS1,0.999
NDUFB7,NDUFV2,0.999
NDUFB7,UQCRQ,0.999
NDUFB7,NDUFC2,0.999
NDUFB7,NDUFB8,0.999
NDUFB7,NDUFS6,0.999
NDUFB8,UQCRC1,0.982
NDUFB8,NDUFS7,0.999
NDUFB8,TARDBP,0.66
NDUFB8,NDUFS3,0.999
NDUFB8,SDHA,0.964
NDUFB8,UQCRC2,0.998
NDUFB8,PSMB6,0.716
NDUFB8,NDUFS6,0.999
NDUFB8,NDUFB9,0.999
NDUFB8,NDUFC2,0.999
NDUFB8,PSMB4,0.438
NDUFB8,NDUFS4,0.999
NDUFB8,TOMM40,0.727
NDUFB8,VDAC1,0.737
NDUFB8,PINK1,0.766
NDUFB8,UQCRHL,0.908
NDUFB8,SDHC,0.952
NDUFB8,SDHD,0.984
NDUFB8,UQCRH,0.989
NDUFB8,UQCR11,0.99
NDUFB8,UQCRB,0.992
NDUFB8,UQCR10,0.996
NDUFB8,UQCRQ,0.997
NDUFB8,SDHB,0.997
NDUFB8,UQCRFS1,0.997
NDUFB8,NDUFC1,0.998
NDUFB8,NDUFS1,0.999
NDUFB8,NDUFV2,0.999
NDUFB8,NDUFV1,0.999
NDUFB8,NDUFV3,0.999
NDUFB8,NDUFS2,0.999
NDUFB8,NDUFS5,0.999
NDUFB8,NDUFS8,0.999
NDUFB9,UQCRC1,0.996
NDUFB9,NDUFS7,0.999
NDUFB9,TARDBP,0.667
NDUFB9,NDUFS3,0.999
NDUFB9,SDHA,0.647
NDUFB9,UQCRC2,0.976
NDUFB9,PSMB6,0.442
NDUFB9,NDUFS6,0.999
NDUFB9,VDAC1,0.625
NDUFB9,PINK1,0.662
NDUFB9,SDHC,0.833
NDUFB9,UQCRHL,0.924
NDUFB9,SDHD,0.947
NDUFB9,SDHB,0.966
NDUFB9,UQCR11,0.986
NDUFB9,UQCRH,0.996
NDUFB9,UQCRQ,0.997
NDUFB9,NDUFC1,0.998
NDUFB9,UQCRB,0.998
NDUFB9,UQCR10,0.998
NDUFB9,NDUFV2,0.999
NDUFB9,NDUFS1,0.999
NDUFB9,NDUFC2,0.999
NDUFB9,NDUFS4,0.999
NDUFB9,UQCRFS1,0.999
NDUFB9,NDUFV1,0.999
NDUFB9,NDUFS5,0.999
NDUFB9,NDUFS2,0.999
NDUFB9,NDUFV3,0.999
NDUFB9,NDUFS8,0.999
NDUFC1,UQCRC1,0.894
NDUFC1,NDUFS7,0.997
NDUFC1,TARDBP,0.656
NDUFC1,NDUFS3,0.997
NDUFC1,UQCRC2,0.874
NDUFC1,NDUFS6,0.999
NDUFC1,NDUFC2,0.999
NDUFC1,NDUFS4,0.997
NDUFC1,UQCRFS1,0.903
NDUFC1,UQCRH,0.926
NDUFC1,NDUFS8,0.997
NDUFC1,NDUFV2,0.999
NDUFC1,UQCR10,0.961
NDUFC1,NDUFV3,0.999
NDUFC1,NDUFS2,0.997
NDUFC1,NDUFS5,0.995
NDUFC1,PINK1,0.661
NDUFC1,SDHD,0.448
NDUFC1,UQCRQ,0.964
NDUFC1,NDUFS1,0.998
NDUFC1,UQCRB,0.896
NDUFC1,UQCR11,0.972
NDUFC1,NDUFV1,0.998
NDUFC2,UQCRC1,0.944
NDUFC2,NDUFS7,0.999
NDUFC2,TARDBP,0.652
NDUFC2,NDUFS3,0.999
NDUFC2,SDHA,0.468
NDUFC2,UQCRC2,0.936
NDUFC2,NDUFS6,0.999
NDUFC2,UQCRHL,0.605
NDUFC2,PINK1,0.678
NDUFC2,SDHC,0.68
NDUFC2,SDHD,0.681
NDUFC2,SDHB,0.69
NDUFC2,UQCRH,0.961
NDUFC2,UQCRFS1,0.97
NDUFC2,UQCRB,0.971
NDUFC2,UQCR10,0.975
NDUFC2,UQCRQ,0.987
NDUFC2,UQCR11,0.987
NDUFC2,NDUFS1,0.997
NDUFC2,NDUFV3,0.998
NDUFC2,NDUFV2,0.999
NDUFC2,NDUFS8,0.999
NDUFC2,NDUFS5,0.999
NDUFC2,NDUFS2,0.999
NDUFC2,NDUFV1,0.999
NDUFC2,NDUFS4,0.999
NDUFS1,UQCRC1,0.998
NDUFS1,NDUFS7,0.999
NDUFS1,TARDBP,0.662
NDUFS1,NDUFS3,0.999
NDUFS1,SDHA,0.995
NDUFS1,UQCRC2,0.998
NDUFS1,SOD1,0.446
NDUFS1,NDUFS6,0.999
NDUFS1,NDUFS4,0.999
NDUFS1,UQCRFS1,0.999
NDUFS1,UQCRH,0.993
NDUFS1,NDUFS8,0.999
NDUFS1,NDUFV2,0.999
NDUFS1,UQCR10,0.99
NDUFS1,NDUFV3,0.999
NDUFS1,SDHC,0.923
NDUFS1,NDUFS2,0.999
NDUFS1,NDUFS5,0.999
NDUFS1,PINK1,0.742
NDUFS1,SDHB,0.996
NDUFS1,SDHD,0.911
NDUFS1,UQCRQ,0.961
NDUFS1,VDAC1,0.663
NDUFS1,TOMM40,0.416
NDUFS1,UQCR11,0.934
NDUFS1,UQCRHL,0.935
NDUFS1,UQCRB,0.998
NDUFS1,NDUFV1,0.999
NDUFS2,UQCRC1,0.999
NDUFS2,NDUFS7,0.999
NDUFS2,TARDBP,0.672
NDUFS2,NDUFS3,0.999
NDUFS2,SDHA,0.998
NDUFS2,UQCRC2,0.994
NDUFS2,NDUFS6,0.999
NDUFS2,NDUFS4,0.999
NDUFS2,UQCRFS1,0.999
NDUFS2,UQCRH,0.992
NDUFS2,NDUFS8,0.999
NDUFS2,NDUFV2,0.999
NDUFS2,UQCR10,0.994
NDUFS2,TUBB4B,0.421
NDUFS2,NDUFV3,0.999
NDUFS2,SDHC,0.981
NDUFS2,TOMM40L,0.62
NDUFS2,VDAC1,0.459
NDUFS2,TOMM40,0.484
NDUFS2,PINK1,0.689
NDUFS2,SDHD,0.917
NDUFS2,UQCR11,0.932
NDUFS2,UQCRHL,0.943
NDUFS2,UQCRQ,0.992
NDUFS2,SDHB,0.997
NDUFS2,UQCRB,0.997
NDUFS2,NDUFV1,0.999
NDUFS2,NDUFS5,0.999
NDUFS3,UQCRC1,0.995
NDUFS3,NDUFS7,0.999
NDUFS3,TARDBP,0.676
NDUFS3,RAB1A,0.401
NDUFS3,PRKN,0.407
NDUFS3,VCP,0.433
NDUFS3,PSMC3,0.472
NDUFS3,TOMM40,0.476
NDUFS3,PSMB6,0.478
NDUFS3,VDAC1,0.763
NDUFS3,PINK1,0.784
NDUFS3,UQCRHL,0.896
NDUFS3,SDHC,0.92
NDUFS3,UQCR11,0.926
NDUFS3,SDHD,0.931
NDUFS3,UQCRQ,0.985
NDUFS3,UQCRH,0.988
NDUFS3,SDHA,0.992
NDUFS3,UQCR10,0.994
NDUFS3,UQCRC2,0.995
NDUFS3,SDHB,0.996
NDUFS3,UQCRB,0.997
NDUFS3,UQCRFS1,0.999
NDUFS3,NDUFV1,0.999
NDUFS3,NDUFS4,0.999
NDUFS3,NDUFS8,0.999
NDUFS3,NDUFS5,0.999
NDUFS3,NDUFV3,0.999
NDUFS3,NDUFV2,0.999
NDUFS3,NDUFS6,0.999
NDUFS4,UQCRC1,0.993
NDUFS4,NDUFS7,0.999
NDUFS4,TARDBP,0.667
NDUFS4,SDHA,0.877
NDUFS4,UQCRC2,0.997
NDUFS4,NDUFS6,0.999
NDUFS4,PPP3CC,0.422
NDUFS4,TOMM40,0.427
NDUFS4,VDAC1,0.618
NDUFS4,PINK1,0.753
NDUFS4,SDHD,0.85
NDUFS4,SDHB,0.89
NDUFS4,SDHC,0.899
NDUFS4,UQCRHL,0.953
NDUFS4,UQCR11,0.954
NDUFS4,UQCRQ,0.989
NDUFS4,UQCRH,0.996
NDUFS4,UQCR10,0.997
NDUFS4,NDUFV2,0.999
NDUFS4,UQCRB,0.999
NDUFS4,NDUFV1,0.999
NDUFS4,UQCRFS1,0.999
NDUFS4,NDUFS8,0.999
NDUFS4,NDUFV3,0.999
NDUFS4,NDUFS5,0.999
NDUFS5,PSMA4,0.413
NDUFS5,UQCRC1,0.999
NDUFS5,NDUFS7,0.999
NDUFS5,TARDBP,0.652
NDUFS5,SDHA,0.606
NDUFS5,UQCRC2,0.955
NDUFS5,SOD1,0.446
NDUFS5,NDUFS6,0.999
NDUFS5,UQCRFS1,0.999
NDUFS5,UQCRH,0.99
NDUFS5,NDUFS8,0.999
NDUFS5,NDUFV2,0.999
NDUFS5,UQCR10,0.99
NDUFS5,NDUFV3,0.999
NDUFS5,SDHC,0.656
NDUFS5,SDHD,0.549
NDUFS5,PINK1,0.668
NDUFS5,UQCRHL,0.752
NDUFS5,SDHB,0.846
NDUFS5,UQCRB,0.964
NDUFS5,UQCR11,0.986
NDUFS5,UQCRQ,0.993
NDUFS5,NDUFV1,0.999
NDUFS6,UQCRC1,0.99
NDUFS6,NDUFS7,0.999
NDUFS6,TARDBP,0.652
NDUFS6,SDHA,0.84
NDUFS6,UQCRC2,0.964
NDUFS6,PINK1,0.704
NDUFS6,SDHC,0.874
NDUFS6,SDHB,0.886
NDUFS6,SDHD,0.941
NDUFS6,UQCRHL,0.965
NDUFS6,UQCR11,0.986
NDUFS6,UQCRH,0.995
NDUFS6,UQCRB,0.996
NDUFS6,UQCRQ,0.997
NDUFS6,NDUFV2,0.999
NDUFS6,UQCR10,0.999
NDUFS6,NDUFV3,0.999
NDUFS6,NDUFS8,0.999
NDUFS6,UQCRFS1,0.999
NDUFS6,NDUFV1,0.999
NDUFS7,UQCRC1,0.997
NDUFS7,UQCRHL,0.636
NDUFS7,TARDBP,0.657
NDUFS7,PINK1,0.709
NDUFS7,SDHD,0.713
NDUFS7,SDHC,0.859
NDUFS7,UQCRH,0.964
NDUFS7,SDHB,0.976
NDUFS7,UQCRB,0.978
NDUFS7,UQCRC2,0.98
NDUFS7,UQCR10,0.987
NDUFS7,SDHA,0.988
NDUFS7,UQCRQ,0.992
NDUFS7,UQCRFS1,0.993
NDUFS7,UQCR11,0.996
NDUFS7,NDUFV2,0.999
NDUFS7,NDUFV3,0.999
NDUFS7,NDUFS8,0.999
NDUFS7,NDUFV1,0.999
NDUFS8,UQCRC1,0.998
NDUFS8,TARDBP,0.666
NDUFS8,SDHA,0.999
NDUFS8,UQCRC2,0.988
NDUFS8,UQCRFS1,0.999
NDUFS8,UQCRH,0.994
NDUFS8,VDAC1,0.413
NDUFS8,TOMM40,0.432
NDUFS8,RAB1A,0.44
NDUFS8,PINK1,0.678
NDUFS8,UQCRHL,0.949
NDUFS8,UQCR11,0.97
NDUFS8,SDHD,0.984
NDUFS8,SDHC,0.988
NDUFS8,UQCR10,0.998
NDUFS8,SDHB,0.998
NDUFS8,UQCRB,0.998
NDUFS8,UQCRQ,0.998
NDUFS8,NDUFV3,0.999
NDUFS8,NDUFV1,0.999
NDUFS8,NDUFV2,0.999
NDUFV1,UQCRC1,0.999
NDUFV1,TARDBP,0.661
NDUFV1,SDHA,0.999
NDUFV1,UQCRC2,0.998
NDUFV1,UQCRFS1,0.999
NDUFV1,UQCRH,0.991
NDUFV1,PSMC5,0.432
NDUFV1,NDUFV2,0.999
NDUFV1,UQCR10,0.995
NDUFV1,NDUFV3,0.999
NDUFV1,SDHC,0.845
NDUFV1,PINK1,0.73
NDUFV1,SDHB,0.993
NDUFV1,SDHD,0.675
NDUFV1,UQCRQ,0.992
NDUFV1,VDAC1,0.576
NDUFV1,TOMM40,0.605
NDUFV1,UQCRB,0.999
NDUFV1,UQCR11,0.992
NDUFV1,PSMC3,0.408
NDUFV1,UQCRHL,0.917
NDUFV2,UQCRC1,0.996
NDUFV2,PSMA3,0.502
NDUFV2,PSMA2,0.413
NDUFV2,TARDBP,0.668
NDUFV2,SDHA,0.984
NDUFV2,UQCRC2,0.996
NDUFV2,UQCRFS1,0.999
NDUFV2,UQCRH,0.994
NDUFV2,PSMD4,0.412
NDUFV2,PSMA1,0.53
NDUFV2,VDAC1,0.613
NDUFV2,PINK1,0.718
NDUFV2,UQCR11,0.923
NDUFV2,UQCRHL,0.939
NDUFV2,SDHD,0.956
NDUFV2,SDHC,0.982
NDUFV2,UQCRQ,0.995
NDUFV2,UQCR10,0.997
NDUFV2,NDUFV3,0.999
NDUFV2,SDHB,0.999
NDUFV2,UQCRB,0.999
NDUFV3,UQCRC1,0.938
NDUFV3,TARDBP,0.652
NDUFV3,SDHA,0.561
NDUFV3,UQCRC2,0.915
NDUFV3,UQCRFS1,0.915
NDUFV3,UQCRH,0.956
NDUFV3,UQCR10,0.959
NDUFV3,UQCRHL,0.673
NDUFV3,PINK1,0.684
NDUFV3,UQCRB,0.885
NDUFV3,UQCRQ,0.904
NDUFV3,UQCR11,0.945
NEFH,NEFM,0.993
NEFH,SETX,0.683
NEFH,PFN1,0.622
NEFH,TARDBP,0.749
NEFH,TUBA4A,0.621
NEFH,PRPH,0.904
NEFH,SPG11,0.484
NEFH,SOD1,0.786
NEFH,SLC1A2,0.545
NEFH,PRKN,0.408
NEFH,VCP,0.445
NEFH,NOS1,0.461
NEFH,UBQLN2,0.54
NEFH,TUBB3,0.564
NEFH,OPTN,0.595
NEFH,VAPB,0.717
NEFH,NEFL,0.996
NEFL,NEFM,0.999
NEFL,TARDBP,0.791
NEFL,PRPH,0.902
NEFL,SOD1,0.976
NEFL,SLC1A2,0.414
NEFL,NRG1,0.542
NEFL,TUBB3,0.567
NEFL,TNF,0.452
NEFL,NOS1,0.483
NEFM,TARDBP,0.41
NEFM,SQSTM1,0.504
NEFM,TUBB3,0.532
NEFM,SLC1A2,0.571
NEFM,SOD1,0.677
NEFM,PRPH,0.904
NOS1,SOD1,0.667
NOS1,UQCRFS1,0.429
NOS1,NOS2,0.939
NOS1,VDAC1,0.517
NOS1,TNF,0.53
NOS2,TP53,0.418
NOS2,SOD1,0.468
NOS2,UQCRFS1,0.418
NOS2,TNF,0.858
NRBF2,RB1CC1,0.999
NRBF2,PIK3C3,0.999
NRBF2,WIPI1,0.439
NRBF2,SQSTM1,0.451
NRBF2,WIPI2,0.549
NRBF2,ULK2,0.942
NRBF2,ULK1,0.999
NRBF2,PIK3R4,0.999
NRG1,PPP3CC,0.47
NRG1,NRG2,0.918
NRG1,NRG3,0.936
NRG1,NRG4,0.989
NRG2,NRG3,0.955
NRG2,NRG4,0.997
NRG3,NRG4,0.994
NUP107,TARDBP,0.43
NUP107,SRSF3,0.479
NUP107,NUP210L,0.481
NUP107,SRSF7,0.505
NUP107,NXF5,0.529
NUP107,NXF3,0.53
NUP107,NXT1,0.665
NUP107,NXF2B,0.733
NUP107,RAE1,0.869
NUP107,POM121,0.89
NUP107,NXF1,0.928
NUP107,POM121C,0.933
NUP107,TPR,0.972
NUP107,NUP50,0.975
NUP107,NUP188,0.986
NUP107,NUP210,0.988
NUP107,NUP88,0.994
NUP107,NUP35,0.994
NUP107,NUP58,0.995
NUP107,NUP62,0.997
NUP107,NUP54,0.998
NUP107,RANBP2,0.998
NUP107,NUP214,0.999
NUP107,SEH1L,0.999
NUP107,NUP155,0.999
NUP107,NUP205,0.999
NUP107,NUP37,0.999
NUP107,NUP93,0.999
NUP107,NUP160,0.999
NUP107,NUP85,0.999
NUP107,SEC13,0.999
NUP107,NUP133,0.999
NUP107,NUP43,0.999
NUP107,NUP98,0.999
NUP107,NUP153,0.999
NUP133,NUP155,0.998
NUP133,NUP85,0.999
NUP133,NUP210,0.979
NUP133,NXT1,0.628
NUP133,SRSF7,0.461
NUP133,SRSF3,0.463
NUP133,NUP210L,0.476
NUP133,NXF2B,0.622
NUP133,POM121C,0.836
NUP133,NXF1,0.859
NUP133,RAE1,0.864
NUP133,TPR,0.91
NUP133,POM121,0.917
NUP133,NUP50,0.956
NUP133,NUP188,0.976
NUP133,NUP35,0.985
NUP133,NUP88,0.986
NUP133,NUP58,0.993
NUP133,NUP62,0.995
NUP133,NUP54,0.996
NUP133,RANBP2,0.997
NUP133,NUP205,0.997
NUP133,NUP93,0.998
NUP133,NUP153,0.998
NUP133,NUP37,0.999
NUP133,NUP160,0.999
NUP133,SEC13,0.999
NUP133,NUP43,0.999
NUP133,NUP98,0.999
NUP133,NUP214,0.999
NUP133,SEH1L,0.999
NUP153,NXT2,0.693
NUP153,NUP155,0.996
NUP153,NUP85,0.993
NUP153,NUP210,0.973
NUP153,NXT1,0.889
NUP153,NUP54,0.983
NUP153,RANBP2,0.996
NUP153,NUP205,0.995
NUP153,NUP35,0.995
NUP153,NUP93,0.996
NUP153,NUP98,0.999
NUP153,SRSF7,0.487
NUP153,NUP43,0.982
NUP153,NUP50,0.999
NUP153,NUP214,0.993
NUP153,TPR,0.999
NUP153,NUP188,0.968
NUP153,SRSF3,0.544
NUP153,NUP160,0.996
NUP153,NUP58,0.953
NUP153,SEC13,0.945
NUP153,NXF3,0.821
NUP153,POM121,0.833
NUP153,RAE1,0.975
NUP153,SEH1L,0.981
NUP153,NXF5,0.696
NUP153,NXF1,0.989
NUP153,POM121C,0.838
NUP153,NUP37,0.936
NUP153,NXF2B,0.945
NUP153,NUP88,0.995
NUP153,NUP62,0.996
NUP155,SRSF7,0.419
NUP155,SRSF3,0.424
NUP155,NUP210L,0.496
NUP155,NXF2B,0.576
NUP155,NXT1,0.643
NUP155,NXF1,0.803
NUP155,POM121C,0.906
NUP155,RAE1,0.934
NUP155,TPR,0.939
NUP155,POM121,0.948
NUP155,NUP50,0.967
NUP155,NUP37,0.986
NUP155,NUP210,0.991
